      <data key=""d2"">018ee9a00bbc1f766288a1d00e47abd2,02b8248f10030d085d6e0e72fc9f5ffc,03a78e6d89d1dfd1f291689da2203e0d,046b9075b99ef77e1f8fa7d1156334bc,04d47b645a730d691ba9cc245f58bc13,06339417dd129043f8102316e372f97b,0784994e44ec90c109bfba4168172930,0974e3980ac7fd39ff8d5b5b4ec931be,0a3f862605cf8a485d799d0d07169d94,0a7547de4c019d0e5653423bf13ffca3,0aa243942da652d5a1747247f52dea02,0ab08c26efb0fb1e1fab5824767e0c19,0b00a136b0de2902f5aa0ca66863707e,0f9a5da33adb698ee3345a722dd6dbd4,105b57c88dc624c85578b6500db3200e,106e9295bcfedcccf6687dc20ed91e0c,13bd16bd84d1d944ba4eda1cd1f97d81,13c46de65b7e974b827b668b96bc054b,1550b931aff3210da4e57eb07e7afd48,1681ce4c90277fedf623f927c8f40b87,17dff7d79189b2b01e7c3aa61ba924d9,1850b7ad817b6b8ce6eb45d7acd606ff,19481b31bad12e8d64f13ffe10364cda,1a03dc612a3f20b5016da81e642dffc1,1c2d8c652837fae12d7e1016a093614f,1c852b336f353f87f2751110f2cdc004,1d9d7ab8e8e26dabca265f83b6c769f4,1dffee3b908bcf0751d4b6877aca42ea,2045a423d7ec0e6b18300c4009b51f97,20db9c0dd62cade55b075611582ceb52,211397562072e865dcde9c2fafb534b5,21406b0be218246fde2ec92aed83430e,2225399269f5b8d8b66b99cf4000276e,23688e9dc337373f3b1a22dde4d91f6c,23f381240de778e2bc3a13d23bca3565,2497d5afd088df4a3081fe517742f705,264f25220ba4af0a533536c5f131719d,2701318aa6b7a9afac87cdf7f06be4fa,2790bae7f2c75a57fb2b3355a842e5a4,2839fbc9d019e6693439329e5fdfb5a2,28607f3235a38d9f1e6ce31678cbec08,2a0869932b49c7c5e8ab1b42c3efbd2e,2a3102391bafcd28c7dd42549ccf48cf,2c0c1b5b31fbfa0999a6ab06a2af3d7e,2cec5dfa5a6f09a5b21afeb496e812b9,2dce2f2cbf044821729ff6883c3351ab,2f1a4c16f74e9a4a92dda5e3341ef376,32dd9f1e052bb8720a07b05aa6fb5e27,334c3ebe03cf82c42af09756374b37b3,3367d1af79b215e1e3bbeda05ec12266,3389efd680d43d6b195bdec5625f5852,340768e47ec52080f14b9a1b8d72c0ed,36698f420af2c02437bac70962717ce6,3b5e93df489c871dbffe7402a098ed3d,3d208a63fc0c49a5232b248900979fe4,40e1a39840a87dc78c85d45877938e4f,4102370503cd9bf6c2f6d53fc36975c2,413508076503ffc1791365f31de7f406,4198df50195e95a191fc901ca82acac4,41a88e683c2c4336782cbca122a2f940,41d33265517367967d10564cbf8fe7d4,43589fe9a00b5cd521a6f3d5ea3e87ac,45a47bb0690d91ed05f85dad1776bc56,4630228042c15512e1ed883eb515a81c,4747961b7d704e7afe64e6d22c7d010d,4889b8e64628e3aa5708b9fe22f95fc0,4aa2f720394e12efb67e7221a8c3e845,4b03f045ca7c1bdd67310c061680f0c5,4ba35bfc7d338199a00d6fa86d10d864,4cb16c8995629cafeed255165bc44360,4d2ebd8c6586f7d4baac358d36590a84,4f2192a3cefeb2e045757f4c98cb538e,4f26e5bc6bd5e9442a1a4d314a03df37,4f335fde2d28f448a0915ffcfef01855,4f7f7ed2398e013f9d0bf49837d024d4,51902b4fc9b9c277ce9e76d7bb490488,51ca6c1076833d3aeced45611f974418,54a15d140b297609b48abc816e38da3d,54d5a59714c280fbe4b5932246ec8ed5,55946cdb9635ae3014dc49b213ebd624,5650c6b06970630280e141dce7057923,56db6bd1fa62c6b555094fabb41e1914,5724a82dd708aaee5d26b64b7d5b0b50,57f109cc789d99591333a9eab93f716c,593106634c58b8567ffa3f161932bd0d,59a45bd10b760382a60e524b4ed8e99d,5ad45bd483d79609ef98d1ea70c8cd36,5b2875e1c818a3da9b0b3be551d1b092,5e1ea4f69aa3c0aef87c8cfa7a01598f,5e91ccea60b2782f42202ef0ba0a1356,5f3b0edea71a3b60cb1d93f8690cdf4e,5fc5a35b355f33929d63f6a4da76a54d,5fd255db7b2c556ca799d5988db53512,605fe89d0c31975979dfde8bc5177ac6,60b8030983178d724777dd61b51279a3,61e528d9a380f24404cd2de394311bd5,663b1326fe05422c58ed1902d31e3b29,686022cda25cae37331de3a24eaa29d3,6963ec899be88537c2941c7683d0cfcb,698a828fdf5d36721a02e17b833bd96f,69a8a040ff4b42b2e1d8895085f06383,6a98c69e1e7753cd8ab2aff1e4565646,6ae37b9ba3a17fa65c721371ae3e5646,6aebae568357758f36c1fbb46e3635f3,6bb4ce52008209df78eb01779ea251c1,6bd2fe643bdcc6be72047366d70c9d36,6d366f29543ceb4666afebe8b2a7fb2f,6d919a6bd8e1f81fb0839e1bf950648e,6df40f4f11124a8eb71d3cdeec84d3f3,6e74dc5d592cc6479ac5f124d556a850,6e92c9d95d4da810634624fe16b99344,6eaf196fc6a057eed197922d34d1c0a6,6eb3be753407be6c0ad1ad35ae45ff75,6fb7c08d846b530008af10dd8b7c8d42,703e0e838d2ef3544cf1fe9f1bafcdea,709a4bdcd3b3b2d8e694f76f116741bb,715db73f84b8a5a9940736074cb66002,71eb165d023c6665c29c3653f2522e20,74b9e62910bd230078c62bb08f4f4539,76131825499e7d53c5c19498382570b6,76c05aa95fb4be4ccf65725072d479ba,78694c2f02a78b42f413d98bcc76e527,78f9c43b344baaa4cf7b5923d2a89fcb,798857dabf3f6e02fd96d3754961b4f9,7abba7c2008a10626855aa8423929d38,7b35c76e997c4827b6c4f2abae08331e,7c7ee4d31b0335759e0043543fe91ef3,7d1a061b758da894b990616789cdeaeb,7d90c325caef35c2373d29a64216f8c5,7e271f93a1a56d88064d851c01af91fa,7f4755e00889a196ce9e227c285b81dd,80fd6c58091eb31c0a8e40a0b27473bd,832e56ae03c59859d3810a92e480461b,8561914d860570076ff3ce9f41682bc4,85d22b7ef37ae79ad6567046b8184a1c,86d586719b44ba38350349cdcb1c9cb0,8758fe93d5c253a88c97ac51e89237d2,8db2870a9f69b41ad09dc55673603b2a,8f2942bb61954debf95523409380171b,8f4465aed6020a60e9929cd324f39a97,8f85b6a89a7635df0651bc4afa8bea30,9099f98cb6057a5bd9bfd18262448c29,941b9d29572fa96c8945389d9636cb68,9496bedf976a93fccf86a223c7de6d86,9586c06886abf1586a1758c00adddcb3,9790ebc82f7160ddd73beb7d7f7fbe30,98234d1b2e4159348f1051c6474a2b92,98521d8af0974f7a7aa310e1144fd17c,98a04f71b2a6f6be26a586dee58615f0,98d9ad1f817227c5f61267561edb5a29,995bb26d8497c3ce073dce7e0b029cb1,9985fbe2c394828a205bcb770f194801,9c0f0dd4c99b02f2563aa2d10aec7236,9c352b3b5cf51f9e81915ed38dffda96,9e33bda60d240a6b736314369d0ce78c,a09d1faef621f16a103301800d46a8f6,a1838f9de5474cd63c332cdc1b221da5,a40e1ff3de18337279c3b50ab7657d87,a4260298f4959dba8b6c03551ae0f618,a43621491fb41ae7ca6b2189dafffbca,a481ce54debc067e578f784939a11b49,a54f32c60cd4cca34c0a066fab49ca87,a89ca09cc448d536f2e5b7650caa569c,ab0db4a2bcca339c26d0d4c5ef065293,acaf15728080d84305015a26ec9ce5a7,aeabc848d13f599e65a605c7e209813c,aedb1392696a0303a184efa597f9eb83,b0df6b99da3afe11ce76836b5e9fb453,b1418ffef573dabf60fa012d304ac1a3,b16c781317dfb822518787256e0210a4,b1edebca8079ae04f91698fa6fa203cb,b31989d3d895ae57672b9996ec1ee43f,b7244c24ba845e9461cf4ba9cc098f77,b7e2aefb1da5117e881d6cd92f6deeb3,bb3cb72da8330639bfff06929672c3e3,bb863e7d23568e97bb4f20c0f09d87f2,bc5e7d72174f350a33dcf12faefa7aa6,bd6d9a5cf87b1af138c29eb3af9c5414,be42eeb163c37d00a0bbd2b8a838a5f8,be4e3c313a76922c52076bc989ed8134,bfc23088565dc19b7bd1ffb0c0db98b7,c06fc6dd3a2a71fb3c9ffae93ae426f6,c137c38909dc32507f0020ef49b14132,c188e627b8cf464e99a147969b436b77,c1cba8ed0d193ad59458390a792657b0,c2dc1cce7596dd68d266adf381b4660a,c3c9155af78fd1230659ef439d08e2a1,c51fbbba65ab5cfc2a7399114b4afc72,c529191df0e8772450857333daea1000,c5bbe031af6327c65b96044c98a2653d,c5d0eac05f45e3d69f8a70fee50bae95,c5ff7aa7d8c153485c3ffe08f2ded51b,c60c40f586dba63ab8a5d1f8ab3a11d4,c78dd01d6b0659a81d7a421f8e66b69c,c8c82262047b0f6faa51e75c12b10967,c972662ec0a96c9ac366df01191fcba3,c9fd7c7cbe732bcec09c19d35febcaaf,cab271ab0f3742e4c18dd6a66b5e86fd,cc785dd030908551f67b83fc75dc56ca,cd64fb9f6775da0c44f2ac4c77fc9bbb,cda59abf8930d96e66fcd5d3619e4b9d,cf610e79c74e3f3602430ab31cee3f59,d0855f40ad99ed1bf80ae7f0c30afa6f,d0a7ea4cae6a04e4034abf6e52d259c1,d3fbba5bbdc8e16420e32df5ff071afd,d40fc73eef238010776ab42d53427a71,d4d16109ee09bb9a72b3728a9f1c6ac3,d5559092bd99fd1f3869f1524b901358,d58af2774383a48d5ddffee5074893a6,d8eac196b457340a25d203ef89cf60a0,daac9fd3428f7570ba876022e3fa7ea4,dcbbc08412a95a4863db9dfed9ae7a41,ddc5db0d99054990fc7e3df37f711e27,de7b7ed1df2bd5a2072691c689d14583,dee02c29ee12ac56a5d7bfe57c8d5abc,df57c066c0f5bdf4c4b3d066b3a92cf4,e17bf1f3eed3d870d76a36ec5d026cd3,e27e2ab4a9c49388293a934f22e79331,e37c75674602107b2c7483f65f7b79f1,e5798863dd93590f5b5637e224eae820,e5d2a321469250dee3b1b85e9b569a2b,e63e71033e5973e3521ddff778ca35d3,e67a8c180e24e5284a02a114305b264d,e807738758c408be3e8864db88caff39,e82e0a356955e412d05d2f6e3f008e05,e8f78bf0df9f13468e0754764912d5e8,e936cac803f64546f1bdc2f5534c4329,eb4d12268c4776cd1091eab8dfd64de5,eed974d4fafa09248a93bc9a1552655a,efed2f5ad92d570897eac4d86d0b1a3e,f06a861562496748755a429bc4a6f926,f091b55b0f0ed7cd0a802196c4677959,f0efb36842d71c9764d28cf83102f4b5,f12bd8809b9a4fbde18d50ae1f1388fb,f26d03542e20bfca36a56f5e3d9d4849,f329c668191e3367609b7bc41cdc48a0,f34047ed9be957245be11e9ab8df28bb,f61d4cabff020b216061d777c3acd5d3,f8ac24c10a7bc8dc5cc62f5cc543a497,fa10d28ca3b57c6b180e20d88954027a,fc18a717f9840b1f7cff7e8a3dacbc29,fc5ae552d34d6d1852b07859a0f96722,fc61993d2f4b84e88da7c0479a7c8b09,fce2cc9025ae0fb6f2180ece37d3ab9a,fea407b542ed67412969ae08575b8a8f,ffecca81d2d2f0fb0b1752286ad2c891</data>
    </node>
    <node id=""&quot;CONSTANT LIFE_CYCLE_MGM_ERROR&quot;"">
      <data key=""d0"">""ERROR""</data>
      <data key=""d1"">""Constant LIFE_CYCLE_MGM_ERROR is an error message encountered during the execution of RS from sleep.""</data>
      <data key=""d2"">78694c2f02a78b42f413d98bcc76e527</data>
    </node>
    <node id=""&quot;GBIT ETH LINK&quot;"">
      <data key=""d0"">""CONNECTION""</data>
      <data key=""d1"">""GBIT ETH Link refers to a Gigabit Ethernet connection between MGU22 and WAVE.""</data>
      <data key=""d2"">78694c2f02a78b42f413d98bcc76e527</data>
    </node>
    <node id=""&quot;MGU22&quot;"">
      <data key=""d0"">""LOCATION""</data>
      <data key=""d1"">""MGU22 is a location, possibly a device or system, from where the error occurred.""

""MGU22 is a location where an emergency call system has failed, requiring immediate attention.""
""MGU22 is a device that did not wake up due to an unknown reason.""
""MGU22 is an event or operation that was affected by the unexpected Coldboot due to SHUTDOWN_STR_EXIT_OFF.""</data>
      <data key=""d2"">13c46de65b7e974b827b668b96bc054b,211397562072e865dcde9c2fafb534b5,78694c2f02a78b42f413d98bcc76e527,c972662ec0a96c9ac366df01191fcba3,f34047ed9be957245be11e9ab8df28bb</data>
    </node>
    <node id=""&quot;WAVE&quot;"">
      <data key=""d0"">""LOCATION""</data>
      <data key=""d1"">""WAVE is a location, possibly a device or system, to which the connection is being attempted.""
""WAVE is a device or system that is not powered, as suggested by the text.""
""WAVE is a location where the messages sent by BCP are intended to be received, but they are not being forwarded due to an issue with the IDC switch.""</data>
      <data key=""d2"">78694c2f02a78b42f413d98bcc76e527,efed2f5ad92d570897eac4d86d0b1a3e,f329c668191e3367609b7bc41cdc48a0</data>
    </node>
    <node id=""&quot;PADI&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""PaDi is an organization that has experienced a shutdown or malfunction, as indicated by the cessation of Logical Control (LC) and Data Link Terminal (DLT) logs.""
""PaDi is the organization where the Watchdog Reset did not occur as expected after killing the Recovery Manager.""</data>
      <data key=""d2"">45a47bb0690d91ed05f85dad1776bc56,86d586719b44ba38350349cdcb1c9cb0</data>
    </node>
    <node id=""&quot;LOGICAL CONTROL (LC)&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Logical Control refers to the automated control system that has stopped functioning in PaDi.""</data>
      <data key=""d2"">45a47bb0690d91ed05f85dad1776bc56</data>
    </node>
    <node id=""&quot;DATA LINK TERMINAL (DLT)&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Data Link Terminal logs have also ceased, suggesting a broader system failure or shutdown in PaDi.""</data>
